term_id,authorised_heading,search_term,search_term_display,search_normalized_heading,auth_Note,relationship,heading_type,lc_control_no,marc_tag,thesaurus
cash63841_150_1,First Nations in advertising,First Nations in advertising,First Nations in advertising (authorised),first nations in advertising,"Here are entered works on the portrayal of First Nations in advertising.May not be subdivided by --Canada. May be subdivided geographically by Canadian region, province, city or other jurisdiction for works discussing First Nations in advertising in or from a particular location.",authorised,topical,cash63841,150,
cash63841_450_1,First Nations in advertising,Indians in advertising--Canada,Indians in advertising--Canada (see_from),indians in advertising--canada,,see_from,topical,cash63841,450,
cash63841_550_1,First Nations in advertising,Advertising,Advertising (see_also),advertising,,see_also,topical,cash63841,550,
cash63841_750_1,First Nations in advertising,Indians in advertising--Canada,Indians in advertising--Canada (linked),indians in advertising--canada,,linked,topical,cash63841,750,LCSH
cash63841_750_2,First Nations in advertising,Premières Nations dans la publicité,Premières Nations dans la publicité (linked),premières nations dans la publicité,,linked,topical,cash63841,750,RVM
cash63850_150_1,First Nations women wood-carvers,First Nations women wood-carvers,First Nations women wood-carvers (authorised),first nations women wood-carvers,"May not be subdivided by --Canada. May be subdivided geographically by Canadian region, province, city or other jurisdiction for works discussing First Nations women wood-carvers in or from a particular location.",authorised,topical,cash63850,150,
cash63850_450_1,First Nations women wood-carvers,First Nations women wood-carvers--Canada,First Nations women wood-carvers--Canada (see_from),first nations women wood-carvers--canada,,see_from,topical,cash63850,450,
cash63850_450_2,First Nations women wood-carvers,Indian women wood-carvers--Canada,Indian women wood-carvers--Canada (see_from),indian women wood-carvers--canada,,see_from,topical,cash63850,450,
cash63850_450_3,First Nations women wood-carvers,"Women wood-carvers, First Nations","Women wood-carvers, First Nations (see_from)","women wood-carvers, first nations",,see_from,topical,cash63850,450,
cash63850_450_4,First Nations women wood-carvers,"Women wood-carvers, First Nations--Canada","Women wood-carvers, First Nations--Canada (see_from)","women wood-carvers, first nations--canada",,see_from,topical,cash63850,450,
cash63850_450_5,First Nations women wood-carvers,"Women wood-carvers, Indian--Canada","Women wood-carvers, Indian--Canada (see_from)","women wood-carvers, indian--canada",,see_from,topical,cash63850,450,
cash63850_550_1,First Nations women wood-carvers,First Nations women,First Nations women (see_also),first nations women,,see_also,topical,cash63850,550,
cash63850_550_2,First Nations women wood-carvers,Wood-carvers--Canada,Wood-carvers--Canada (see_also),wood-carvers--canada,,see_also,topical,cash63850,550,
cash63850_750_1,First Nations women wood-carvers,Indian women wood-carvers--Canada,Indian women wood-carvers--Canada (linked),indian women wood-carvers--canada,,linked,topical,cash63850,750,LCSH
cash63850_750_2,First Nations women wood-carvers,Sculptrices sur bois Premières Nations,Sculptrices sur bois Premières Nations (linked),sculptrices sur bois premières nations,,linked,topical,cash63850,750,RVM
cash63851_150_1,First Nations wood-carving,First Nations wood-carving,First Nations wood-carving (authorised),first nations wood-carving,"May not be subdivided by --Canada. May be subdivided geographically by Canadian region, province, city or other jurisdiction for works discussing First Nations wood-carving in or from a particular location.",authorised,topical,cash63851,150,
cash63851_450_1,First Nations wood-carving,First Nations wood-carving--Canada,First Nations wood-carving--Canada (see_from),first nations wood-carving--canada,,see_from,topical,cash63851,450,
cash63851_450_2,First Nations wood-carving,Indian wood-carving--Canada,Indian wood-carving--Canada (see_from),indian wood-carving--canada,,see_from,topical,cash63851,450,
cash63851_450_3,First Nations wood-carving,"Wood-carving, First Nations","Wood-carving, First Nations (see_from)","wood-carving, first nations",,see_from,topical,cash63851,450,
cash63851_450_4,First Nations wood-carving,"Wood-carving, First Nations--Canada","Wood-carving, First Nations--Canada (see_from)","wood-carving, first nations--canada",,see_from,topical,cash63851,450,
cash63851_450_5,First Nations wood-carving,"Wood-carving, Indian--Canada","Wood-carving, Indian--Canada (see_from)","wood-carving, indian--canada",,see_from,topical,cash63851,450,
cash63851_550_1,First Nations wood-carving,Wood-carving--Canada,Wood-carving--Canada (see_also),wood-carving--canada,,see_also,topical,cash63851,550,
cash63851_750_1,First Nations wood-carving,Indian wood-carving--Canada,Indian wood-carving--Canada (linked),indian wood-carving--canada,,linked,topical,cash63851,750,LCSH
cash63851_750_2,First Nations wood-carving,Sculpture sur bois Premières Nations (Arts décoratifs),Sculpture sur bois Premières Nations (Arts décoratifs) (linked),sculpture sur bois premières nations (arts décoratifs),,linked,topical,cash63851,750,RVM
cash63860_150_1,First Nations wrestlers,First Nations wrestlers,First Nations wrestlers (authorised),first nations wrestlers,"May not be subdivided by --Canada. May be subdivided geographically by Canadian region, province, city or other jurisdiction for works discussing First Nations wrestlers in or from a particular location.",authorised,topical,cash63860,150,
cash63860_450_1,First Nations wrestlers,First Nations wrestlers--Canada,First Nations wrestlers--Canada (see_from),first nations wrestlers--canada,,see_from,topical,cash63860,450,
cash63860_450_2,First Nations wrestlers,Indian wrestlers--Canada,Indian wrestlers--Canada (see_from),indian wrestlers--canada,,see_from,topical,cash63860,450,
cash63860_450_3,First Nations wrestlers,"Wrestlers, First Nations","Wrestlers, First Nations (see_from)","wrestlers, first nations",,see_from,topical,cash63860,450,
cash63860_450_4,First Nations wrestlers,"Wrestlers, Indian--Canada","Wrestlers, Indian--Canada (see_from)","wrestlers, indian--canada",,see_from,topical,cash63860,450,
cash63860_550_1,First Nations wrestlers,First Nations athletes,First Nations athletes (see_also),first nations athletes,,see_also,topical,cash63860,550,
cash63860_550_2,First Nations wrestlers,Wrestlers--Canada,Wrestlers--Canada (see_also),wrestlers--canada,,see_also,topical,cash63860,550,
cash63860_750_1,First Nations wrestlers,Indian wrestlers--Canada,Indian wrestlers--Canada (linked),indian wrestlers--canada,,linked,topical,cash63860,750,LCSH
cash63860_750_2,First Nations wrestlers,Lutteurs Premières Nations,Lutteurs Premières Nations (linked),lutteurs premières nations,,linked,topical,cash63860,750,RVM
cash63870_150_1,First Nations as mascots,First Nations as mascots,First Nations as mascots (authorised),first nations as mascots,"May not be subdivided by --Canada. May be subdivided geographically by Canadian region, province, city or other jurisdiction for works discussing First Nations as mascots in or from a particular location.",authorised,topical,cash63870,150,
cash63870_450_1,First Nations as mascots,First Nations as mascots--Canada,First Nations as mascots--Canada (see_from),first nations as mascots--canada,,see_from,topical,cash63870,450,
cash63870_450_2,First Nations as mascots,First Nations mascots,First Nations mascots (see_from),first nations mascots,,see_from,topical,cash63870,450,
cash63870_450_3,First Nations as mascots,Indians as mascots--Canada,Indians as mascots--Canada (see_from),indians as mascots--canada,,see_from,topical,cash63870,450,
cash63870_550_1,First Nations as mascots,Mascots,Mascots (see_also),mascots,,see_also,topical,cash63870,550,
cash63870_750_1,First Nations as mascots,Indians as mascots--Canada,Indians as mascots--Canada (linked),indians as mascots--canada,,linked,topical,cash63870,750,LCSH
cash63870_750_2,First Nations as mascots,Premières Nations (Mascottes),Premières Nations (Mascottes) (linked),premières nations (mascottes),,linked,topical,cash63870,750,RVM
cash63880_150_1,First Nations in literature,First Nations in literature,First Nations in literature (authorised),first nations in literature,Not subdivided geographically.,authorised,topical,cash63880,150,
cash63880_450_1,First Nations in literature,Indians in literature--Canada,Indians in literature--Canada (see_from),indians in literature--canada,,see_from,topical,cash63880,450,
cash63880_750_1,First Nations in literature,Indiens d'Amérique dans la littérature,Indiens d'Amérique dans la littérature (linked),indiens d'amérique dans la littérature,,linked,topical,cash63880,750,RVM
cash63880_750_2,First Nations in literature,"Indiens d'Amérique--Canada, dans la littérature","Indiens d'Amérique--Canada, dans la littérature (linked)","indiens d'amérique--canada, dans la littérature",,linked,topical,cash63880,750,RVM
cash63880_750_3,First Nations in literature,"Indiens d'Amérique--Québec (Province), dans la littérature","Indiens d'Amérique--Québec (Province), dans la littérature (linked)","indiens d'amérique--québec (province), dans la littérature",,linked,topical,cash63880,750,RVM
cash63881_150_1,First Nations on television,First Nations on television,First Nations on television (authorised),first nations on television,Not subdivided geographically.Here are entered works on the portrayal of First Nations on television. Works on the employment of First Nations in television are entered under First Nations in television broadcasting,authorised,topical,cash63881,150,
cash63881_450_1,First Nations on television,Indians on television--Canada,Indians on television--Canada (see_from),indians on television--canada,,see_from,topical,cash63881,450,
cash63881_550_1,First Nations on television,Television,Television (see_also),television,,see_also,topical,cash63881,550,
cash63881_750_1,First Nations on television,Indiens d'Amérique à la télévision,Indiens d'Amérique à la télévision (linked),indiens d'amérique à la télévision,,linked,topical,cash63881,750,RVM
cash63890_150_1,First Nations in radio broadcasting,First Nations in radio broadcasting,First Nations in radio broadcasting (authorised),first nations in radio broadcasting,"May not be subdivided by --Canada. May be subdivided geographically by Canadian region, province, city or other jurisdiction for works discussing First Nations in radio broadcasting in or from a particular location.",authorised,topical,cash63890,150,
cash63890_450_1,First Nations in radio broadcasting,Indians in radio broadcasting--Canada,Indians in radio broadcasting--Canada (see_from),indians in radio broadcasting--canada,,see_from,topical,cash63890,450,
cash63890_550_1,First Nations in radio broadcasting,Radio broadcasting,Radio broadcasting (see_also),radio broadcasting,,see_also,topical,cash63890,550,
cash63890_750_1,First Nations in radio broadcasting,Indians in radio broadcasting--Canada,Indians in radio broadcasting--Canada (linked),indians in radio broadcasting--canada,,linked,topical,cash63890,750,LCSH
cash63890_750_2,First Nations in radio broadcasting,Indiens d'Amérique dans l'industrie de la radio,Indiens d'Amérique dans l'industrie de la radio (linked),indiens d'amérique dans l'industrie de la radio,,linked,topical,cash63890,750,RVM
cash63900_150_1,First Nations in rodeos,First Nations in rodeos,First Nations in rodeos (authorised),first nations in rodeos,"May not be subdivided by --Canada. May be subdivided geographically by Canadian region, province, city or other jurisdiction for works discussing First Nations in rodeos in or from a particular location.",authorised,topical,cash63900,150,
cash63900_450_1,First Nations in rodeos,Indians in rodeos--Canada,Indians in rodeos--Canada (see_from),indians in rodeos--canada,,see_from,topical,cash63900,450,
cash63900_550_1,First Nations in rodeos,Rodeos,Rodeos (see_also),rodeos,,see_also,topical,cash63900,550,
cash63900_750_1,First Nations in rodeos,Indians in rodeos--Canada,Indians in rodeos--Canada (linked),indians in rodeos--canada,,linked,topical,cash63900,750,LCSH
cash63900_750_2,First Nations in rodeos,Indiens d'Amérique dans les rodéos,Indiens d'Amérique dans les rodéos (linked),indiens d'amérique dans les rodéos,,linked,topical,cash63900,750,RVM
cash63910_150_1,First Nations in television broadcasting,First Nations in television broadcasting,First Nations in television broadcasting (authorised),first nations in television broadcasting,"Here are entered works on the employment of First Nations in television. Works on the portrayal of First Nations on television are entered under First Nations on television.May not be subdivided by --Canada. May be subdivided geographically by Canadian region, province, city or other jurisdiction for works discussing First Nations in television broadcasting in or from a particular location.",authorised,topical,cash63910,150,
cash63910_450_1,First Nations in television broadcasting,First Nations in the television industry,First Nations in the television industry (see_from),first nations in the television industry,,see_from,topical,cash63910,450,
cash63910_450_2,First Nations in television broadcasting,Indians in television broadcasting--Canada,Indians in television broadcasting--Canada (see_from),indians in television broadcasting--canada,,see_from,topical,cash63910,450,
cash63910_450_3,First Nations in television broadcasting,Indians in the television industry--Canada,Indians in the television industry--Canada (see_from),indians in the television industry--canada,,see_from,topical,cash63910,450,
cash63910_550_1,First Nations in television broadcasting,Television broadcasting,Television broadcasting (see_also),television broadcasting,,see_also,topical,cash63910,550,
cash63910_750_1,First Nations in television broadcasting,Indians in television broadcasting--Canada,Indians in television broadcasting--Canada (linked),indians in television broadcasting--canada,,linked,topical,cash63910,750,LCSH
cash63910_750_2,First Nations in television broadcasting,Premières Nations dans l'industrie de la télévision,Premières Nations dans l'industrie de la télévision (linked),premières nations dans l'industrie de la télévision,,linked,topical,cash63910,750,RVM
cash63920_150_1,First Nations in the motion picture industry,First Nations in the motion picture industry,First Nations in the motion picture industry (authorised),first nations in the motion picture industry,"May not be subdivided by --Canada. May be subdivided geographically by Canadian region, province, city or other jurisdiction for works discussing First Nations in the motion picture industry in or from a particular location.",authorised,topical,cash63920,150,
cash63920_450_1,First Nations in the motion picture industry,Indians in the motion picture industry--Canada,Indians in the motion picture industry--Canada (see_from),indians in the motion picture industry--canada,,see_from,topical,cash63920,450,
cash63920_550_1,First Nations in the motion picture industry,Motion picture industry,Motion picture industry (see_also),motion picture industry,,see_also,topical,cash63920,550,
cash63920_750_1,First Nations in the motion picture industry,Indians in the motion picture industry--Canada,Indians in the motion picture industry--Canada (linked),indians in the motion picture industry--canada,,linked,topical,cash63920,750,LCSH
cash63920_750_2,First Nations in the motion picture industry,Indiens d'Amérique dans l'industrie cinématographique,Indiens d'Amérique dans l'industrie cinématographique (linked),indiens d'amérique dans l'industrie cinématographique,,linked,topical,cash63920,750,RVM
cash63920_750_3,First Nations in the motion picture industry,Cinéma indien d'Amérique,Cinéma indien d'Amérique (linked),cinéma indien d'amérique,,linked,topical,cash63920,750,RVM
